isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
1565125606,9781565125605,WATER FOR ELEPHANTS,Sara Gruen,1,106,http://www.amazon.com/Water-Elephants-Sara-Gruen/dp/1616200715?tag=NYTBS-20,trade-fiction-paperback,"Aimless and distraught after the death of his parents in a car accident, a young veterinary student helps save a Depression-era circus.",2011-02-20
0375714367,9780375714368,CUTTING FOR STONE,Abraham Verghese,2,54,http://www.amazon.com/Cutting-Stone-novel-Abraham-Verghese/dp/0375414495?tag=NYTBS-20,trade-fiction-paperback,"Twin brothers, conjoined and then separated, grow up amid the political turmoil of Ethiopia. Both go into medicine, like their adoptive parents and like their father, who abandoned them.",2011-02-20
0307454541,9780307454546,THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,3,85,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,trade-fiction-paperback,A hacker and a journalist investigate the disappearance of a Swedish heiress; the first volume in the Millennium trilogy.,2011-02-20
159020459X,9781590204597,TRUE GRIT,Charles Portis,4,8,http://www.amazon.com/True-Grit-Novel-Charles-Portis-ebook/dp/B004I8V0Q8?tag=NYTBS-20,trade-fiction-paperback,"A 14-year-old Arkansas girl hires a ""one-eyed fat man"" to hunt down her father’s killer; first published in 1968.",2011-02-20
1416589643,9781416589648,LITTLE BEE,Chris Cleave,5,51,http://www.amazon.com/Little-Bee-Novel-Chris-Cleave/dp/1416589635?tag=NYTBS-20,trade-fiction-paperback,The lives of two women collide: a Nigerian refugee and an English magazine editor to whose home the refugee escapes after fleeing an immigration detention center.,2011-02-20
030745455X,9780307454553,THE GIRL WHO PLAYED WITH FIRE,Stieg Larsson,6,46,http://www.amazon.com/Girl-Played-Fire-Millennium-Trilogy/dp/0307476154?tag=NYTBS-20,trade-fiction-paperback,"In the second volume in the Millennium trilogy, the Swedish hacker Lisbeth Salander becomes a murder suspect.",2011-02-20
0425238695,9780425238691,THE POSTMISTRESS,Sarah Blake,7,1,http://www.amazon.com/The-Postmistress-Sarah-Blake/dp/0399156194?tag=NYTBS-20,trade-fiction-paperback,"A tale of two worlds and two women delivering the news in 1940: Iris James, a spinster who runs the post office in a coastal Massachusetts town, and Frankie Bard, a reporter in London with Edward R. Murrow.",2011-02-20
0312663153,9780312663155,WINTER GARDEN,Kristin Hannah,8,5,http://www.amazon.com/Winter-Garden-Kristin-Hannah/dp/0312364121?tag=NYTBS-20,trade-fiction-paperback,"After their father’s death, two sisters must cooperate to run his apple orchard and care for their difficult mother.",2011-02-20
0061537969,9780061537967,THE ART OF RACING IN THE RAIN,Garth Stein,9,87,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,trade-fiction-paperback,"An insightful Lab-terrier mix helps his owner, a struggling race car driver.",2011-02-20
0385343671,9780385343671,THE IMPERFECTIONISTS,Tom Rachman,10,5,http://www.amazon.com/The-Imperfectionists-Random-Readers-Circle/dp/0385343671?tag=NYTBS-20,trade-fiction-paperback,"The goings-on, presented from myriad points of view, among the neurotic staff of an English-language newspaper in Rome.",2011-02-20
0061122416,9780061122415,THE ALCHEMIST,Paulo Coelho,11,166,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2011-02-20
0743296443,9780743296441,HOUSE RULES,Jodi Picoult,12,13,http://www.amazon.com/House-Rules-Novel-Jodi-Picoult/dp/0743296443?tag=NYTBS-20,trade-fiction-paperback,A teenage boy with Asperger’s syndrome is accused of murder.,2011-02-20
0812981227,9780812981223,MAJOR PETTIGREW’S LAST STAND,Helen Simonson,13,10,http://www.amazon.com/Major-Pettigrews-Last-Stand-Novel/dp/0812981227?tag=NYTBS-20,trade-fiction-paperback,Love and cultural conflict among characters loosed in an English village.,2011-02-20
0312370849,9780312370848,SARAH’S KEY,Tatiana de Rosnay,14,104,http://www.amazon.com/Sarahs-Key-Tatiana-Rosnay/dp/0312370849?tag=NYTBS-20,trade-fiction-paperback,A contemporary American journalist investigates what happened to a little girl and her family during the roundup of Jews in Paris in 1942.,2011-02-20
1416586296,9781416586296,HALF BROKE HORSES,Jeannette Walls,15,22,http://www.amazon.com/Half-Broke-Horses-True-Life-Novel/dp/1416586296?tag=NYTBS-20,trade-fiction-paperback,"A re-creation of the life of the author’s grandmother — a mustang breaker, schoolteacher, ranch wife and mother of two — in the Southwest.",2011-02-20
0778328791,9780778328797,THESE THINGS HIDDEN,Heather Gudenkauf,16,2,http://www.amazon.com/These-Things-Hidden-Heather-Gudenkauf/dp/0778328791?tag=NYTBS-20,trade-fiction-paperback,"An Iowa teenager is imprisoned for a heinous crime, while her sister carries the burden of knowing what really happened that night.",2011-02-20
0425239055,9780425239056,PRIMAL,"Lora Leigh, Michelle Rowen, Jory Strong and Ava Gray",17,1,http://www.amazon.com/Primal-Berkley-Sensation-Lora-Leigh/dp/0425239055?tag=NYTBS-20,trade-fiction-paperback,"Four new stories of paranormal desire, including a novella featuring the Breeds.",2011-02-20
0345505344,9780345505347,HOTEL ON THE CORNER OF BITTER AND SWEET,Jamie Ford,18,37,http://www.amazon.com/Hotel-Corner-Bitter-Sweet-Novel/dp/0345505336?tag=NYTBS-20,trade-fiction-paperback,A friendship between a Chinese-American boy and a Japanese-American girl in Seattle during World War II.,2011-02-20
1416550550,9781416550556,THE FORGOTTEN GARDEN,Kate Morton,19,31,http://www.amazon.com/The-Forgotten-Garden-A-Novel/dp/1416550542?tag=NYTBS-20,trade-fiction-paperback,"From England to Australia and back, two women try to solve a family mystery.",2011-02-20
0312380763,9780312380762,THINK TWICE,Lisa Scottoline,20,1,http://www.amazon.com/Think-Twice-Lisa-Scottoline/dp/0312380755?tag=NYTBS-20,trade-fiction-paperback,A woman buries her twin sister alive and takes over her life — impersonating her at work and even seducing her boyfriend — in order to escape the deadly mess she has made of her own.,2011-02-20
1565125606,9781565125605,WATER FOR ELEPHANTS,Sara Gruen,1,107,http://www.amazon.com/Water-Elephants-Sara-Gruen/dp/1616200715?tag=NYTBS-20,trade-fiction-paperback,"Distraught after the death of his parents in a car accident, a young veterinary student helps save a Depression-era circus.",2011-02-27
0375714367,9780375714368,CUTTING FOR STONE,Abraham Verghese,2,55,http://www.amazon.com/Cutting-Stone-novel-Abraham-Verghese/dp/0375414495?tag=NYTBS-20,trade-fiction-paperback,"Twin brothers, conjoined and then separated, grow up amid the political turmoil of Ethiopia. Both go into medicine, like their adoptive parents and like their father, who abandoned them.",2011-02-27
0307454541,9780307454546,THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,3,86,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,trade-fiction-paperback,A hacker and a journalist investigate the disappearance of a Swedish heiress; the first volume in the Millennium trilogy.,2011-02-27
1416589643,9781416589648,LITTLE BEE,Chris Cleave,4,52,http://www.amazon.com/Little-Bee-Novel-Chris-Cleave/dp/1416589635?tag=NYTBS-20,trade-fiction-paperback,The lives of two women collide: a Nigerian refugee and an English magazine editor to whose home the refugee escapes after fleeing an immigration detention center.,2011-02-27
0425238695,9780425238691,THE POSTMISTRESS,Sarah Blake,5,2,http://www.amazon.com/The-Postmistress-Sarah-Blake/dp/0399156194?tag=NYTBS-20,trade-fiction-paperback,"A tale of two worlds and two women delivering the news in 1940: Iris James, a spinster who runs the post office in a coastal Massachusetts town, and Frankie Bard, a reporter in London with Edward R. Murrow.",2011-02-27
